,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1306778088324431874,1306778088324431874,1600395149000.0,2020-09-18 09:12:29,+0700,,"What Jared Kushner did in less than 3 years on the Middle East peace process #AbrahamAccords; Obama, Clinton, and Bush admins all put together could not do in 3 decades !",en,['abrahamaccords'],[],431777800,431777800,HSajwanization,حسن سجواني 🇦🇪 Hassan Sajwani,5,09,https://twitter.com/HSajwanization/status/1306778088324431874,[],[],0,,False,3272,85,718,,#AbrahamAccords,,,,,,,[],,,,
1,1306692697416183809,1306692697416183809,1600374790000.0,2020-09-18 03:33:10,+0700,,"In a beautiful gesture, Emirati 🇦🇪 oudiest (oud is the Khaleeji guitar) @aalmansoori125 plays #Israel’s national anthem #hatikva 🇮🇱 @aletihadae @hamadalkaabi80  this is what #peace can do 🙏🏼 #AbrahamAccords  https://t.co/eSz17dFj1e",en,"['israel', 'hatikva', 'peace', 'abrahamaccords']",[],431777800,431777800,HSajwanization,حسن سجواني 🇦🇪 Hassan Sajwani,5,03,https://twitter.com/HSajwanization/status/1306692697416183809,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1306692637207007232/pu/img/pNEib6lrOgFQOmUC.jpg,False,505,49,153,,#AbrahamAccords,,,,,,,[],,,,
2,1306654198835089411,1306654198835089411,1600365612000.0,2020-09-18 01:00:12,+0700,,This is why we love @ABZayed !  #AbrahamAccords  #PeaceInTheMiddleEast  https://t.co/El9xMi3XeM,en,"['abrahamaccords', 'peaceinthemiddleeast']",[],256495109,256495109,omaralbusaidy,Омар | עומר | عمر | オマル ☪️,5,01,https://twitter.com/omaralbusaidy/status/1306654198835089411,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1306654122301628416/pu/img/4qjvmwmfnlQWkiWP.jpg,False,455,27,228,,#AbrahamAccords,,,,,,,[],,,,
3,1306873132221947907,1306873132221947907,1600417809000.0,2020-09-18 15:30:09,+0700,,This bus was spotted in NYC!  Peace is so beautiful 🇦🇪🇮🇱🇧🇭🇺🇸🕊 #AbrahamAccords  https://t.co/fXtcgLOiax,en,['abrahamaccords'],[],1064887197713743875,1064887197713743875,InbarCohen13,Inbar Cohen,5,15,https://twitter.com/InbarCohen13/status/1306873132221947907,[],['https://pbs.twimg.com/media/EiLyMDlXsAAP9Bo.jpg'],1,https://pbs.twimg.com/media/EiLyMDlXsAAP9Bo.jpg,False,298,2,16,,#AbrahamAccords,,,,,,,[],,,,
4,1306836883599572992,1306836883599572992,1600409167000.0,2020-09-18 13:06:07,+0700,,"Read my opinion piece in @htTweets on the historic signing of #AbrahamAccords between #Israel, the UAE &amp; Bahrain. This also brings opportunities for #India, which enjoys strong bilateral relations with these developed &amp; thriving economies. @IsraelMFA   https://t.co/mc94ap69Uv",en,"['abrahamaccords', 'israel', 'india']",[],832844522862305280,832844522862305280,DrRonMalka,Ron Malka 🇮🇱,5,13,https://twitter.com/DrRonMalka/status/1306836883599572992,['https://j.mp/3mwlHHt'],[],0,,False,282,6,49,,#AbrahamAccords,,,,,,,[],,,,
5,1306766664252510212,1306766664252510212,1600392425000.0,2020-09-18 08:27:05,+0700,,"With the signing of the #AbrahamAccords, UAE, Bahrain, and Israel ushered in the new Middle East. Their leaders, assisted by the Trump Administration’s creative diplomacy, proved that the future is not bound by the past. If there’s a will, peace שלום سلام is possible. 🇺🇸 🇦🇪 🇧🇭 🇮🇱  https://t.co/dpSTdSVYyp",en,['abrahamaccords'],[],296625287,296625287,MessageFromLen,Len Khodorkovsky,5,08,https://twitter.com/MessageFromLen/status/1306766664252510212,[],['https://pbs.twimg.com/media/EiKRWjFWsAQ5Osz.jpg'],1,https://pbs.twimg.com/media/EiKRWjFWsAQ5Osz.jpg,False,235,13,38,,#AbrahamAccords,,,,,,,[],,,,
6,1306976321298403330,1306976321298403330,1600442412000.0,2020-09-18 22:20:12,+0700,,AJ+ think they are a big deal 😂 it is like a baby jumping up and down trying to say “hey hey I am here too 🙁😭” 🤣 Trying to unnecessarily get their nose into #AbrahamAccords,en,['abrahamaccords'],[],431777800,431777800,HSajwanization,حسن سجواني 🇦🇪 Hassan Sajwani,5,22,https://twitter.com/HSajwanization/status/1306976321298403330,[],[],0,,False,168,13,27,,#AbrahamAccords,,,,,,,[],,,,
7,1306958521683111936,1306958521683111936,1600438168000.0,2020-09-18 21:09:28,+0700,,The Abraham accord will fix what the people in cloth broke. Soon our friends will enter Shabbat and will disappear from hear. Shabbat Shalom to you. Will end the Shabbat celebrating the Rosh HaShanah. Shanah Tovah Umetukah #AbrahamAccords #RoshHashanah,en,"['abrahamaccords', 'roshhashanah']",[],35804894,35804894,Thani75,Thani ثاني بن عبدالله🇦🇪 ‏ת׳אני אל שיראווי Hillel,5,21,https://twitter.com/Thani75/status/1306958521683111936,[],[],0,,False,154,14,16,,#AbrahamAccords,,,,,,,[],,,,
8,1306905010681393154,1306905010681393154,1600425410000.0,2020-09-18 17:36:50,+0700,,"Hey Palestinians:  You keep whining about how the #AbrahamAccords ignore you.   That's wrong.  It treats you exactly how you deserve - as an entity that has, through your own actions and rejectionism, made your cause irrelevant.  1/",en,['abrahamaccords'],[],15716004,15716004,elderofziyon,Elder of Ziyon 🇮🇱,5,17,https://twitter.com/elderofziyon/status/1306905010681393154,[],[],0,,False,134,8,38,,#AbrahamAccords,,,,,,,[],,,,
9,1306642378917326861,1306642378917326861,1600362794000.0,2020-09-18 00:13:14,+0700,,"NEW -- The U.S. is moving ahead to name #Qatar as a ""Major Non-NATO Ally"", granting #Doha defense trade &amp; security cooperation benefits [not held by #Saudi or #UAE].  Interesting timing, coming right after the #AbrahamAccords.   https://t.co/Nye82PaCq5  https://t.co/ztq8X8guer",en,"['qatar', 'doha', 'saudi', 'uae', 'abrahamaccords']",[],469509327,469509327,Charles_Lister,Charles Lister,5,00,https://twitter.com/Charles_Lister/status/1306642378917326861,['https://www.reuters.com/article/us-usa-qatar/us-hopes-to-name-qatar-as-major-non-nato-ally-official-says-idUSKBN2682OB'],['https://pbs.twimg.com/media/EiIgLfLXgAg8O_W.jpg'],1,https://pbs.twimg.com/media/EiIgLfLXgAg8O_W.jpg,False,127,15,95,,#AbrahamAccords,,,,,,,[],,,,
