,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1344748658156310528,1344748658156310528,1609448038000.0,2021-01-01 03:53:58,+0700,,"If you said to me at beginning of 2020, I would form the most special, beautiful friendships with such amazing people from #UAE &amp; #Bahrain, I'd say you were dreaming. But some dreams, like #AbrahamAccords, became reality!   What a blessing 2020 has also been! #HappyNewYear 🇮🇱🇦🇪🇧🇭  https://t.co/nUMzoN25LG",en,"['uae', 'bahrain', 'abrahamaccords', 'happynewyear']",[],351120282,351120282,Ostrov_A,Arsen Ostrovsky,5,03,https://twitter.com/Ostrov_A/status/1344748658156310528,[],"['https://pbs.twimg.com/media/EqmBwMFWMAAVzy1.jpg', 'https://pbs.twimg.com/media/EqmBwMDW8AAkWGN.jpg', 'https://pbs.twimg.com/media/EqmBwMKW8AUky_L.jpg', 'https://pbs.twimg.com/media/EqmBwMLXEAAyWrU.jpg']",1,https://pbs.twimg.com/media/EqmBwMFWMAAVzy1.jpg,False,141,9,19,,#AbrahamAccords,,,,,,,[],,,,
