,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1318113565509902336,1318113565509902336,1603097738000.0,2020-10-19 15:55:38,+0700,,"The #Jewish have more humanity than the resistance parties, the PA and all Palestinian factions.  See how they agreed to treat Saeb Erekat, who is their enemy.  Everyone must respect the #Israeli people.  #Israel #UAEIsrael #AbrahamAccords  #IsraelUAE #Peace",en,"['jewish', 'israeli', 'israel', 'uaeisrael', 'abrahamaccords', 'israeluae', 'peace']",[],453838317,453838317,Bin_Shaiban,Dr. Bin Shaiban,1,15,https://twitter.com/Bin_Shaiban/status/1318113565509902336,[],[],0,,False,728,34,170,,#AbrahamAccords,,,,,,,[],,,,
1,1318176467193397248,1318176467193397248,1603112734000.0,2020-10-19 20:05:34,+0700,,#BREAKING : UAE Cabinet under the leadership of HH Sheikh Mohammed bin Rashid Al Maktoum adopts a resolution ratifying #AbrahamAccords - UAE Gov #UAEIsrael 🇦🇪🇮🇱  https://t.co/9Ej1W7UBPG,en,"['breaking', 'abrahamaccords', 'uaeisrael']",[],431777800,431777800,HSajwanization,حسن سجواني 🇦🇪 Hassan Sajwani,1,20,https://twitter.com/HSajwanization/status/1318176467193397248,[],['https://pbs.twimg.com/media/EksagYrWAAE5_h4.jpg'],1,https://pbs.twimg.com/media/EksagYrWAAE5_h4.jpg,False,492,24,71,,#AbrahamAccords,,,,,,,[],,,,
2,1317963918183174144,1317963918183174144,1603062059000.0,2020-10-19 06:00:59,+0700,,This day will never be forgotten!  Israel and #Bahrain signed 7 diplomatic agreements of mutual friendship and cooperation. #AbrahamAccords  https://t.co/pgsc8Zm6hk,en,"['bahrain', 'abrahamaccords']",[],619400667,619400667,HananyaNaftali,Hananya Naftali,1,06,https://twitter.com/HananyaNaftali/status/1317963918183174144,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1317963830241206272/pu/img/2n707r0UQ_V-MgTQ.jpg,False,483,39,135,,#AbrahamAccords,,,,,,,[],,,,
3,1318212109709250561,1318212109709250561,1603121232000.0,2020-10-19 22:27:12,+0700,,"Sheikh Mohamed bin Zayed 🇦🇪, President Trump🇺🇸, and PM Netanyahu 🇮🇱 brought a massive energy back into this region. #AbrahamAccords",en,['abrahamaccords'],[],431777800,431777800,HSajwanization,حسن سجواني 🇦🇪 Hassan Sajwani,1,22,https://twitter.com/HSajwanization/status/1318212109709250561,[],[],0,,False,379,20,59,,#AbrahamAccords,,,,,,,[],,,,
4,1317943532892655624,1317943532892655624,1603057199000.0,2020-10-19 04:39:59,+0700,,Serious withdrawal symptoms - the only remedy is in returning. Thank you #Dubai for pushing us to dream big and aim high 🇦🇪🇮🇱 #BurjKhalifa #AbrahamAccords  https://t.co/761lov612w,en,"['dubai', 'burjkhalifa', 'abrahamaccords']",[],153908352,153908352,michaldivon,Michal Divon מיכל דיבון ميخال ديفون,1,04,https://twitter.com/michaldivon/status/1317943532892655624,[],['https://pbs.twimg.com/media/EkpGp-jXEAYbi_5.jpg'],1,https://pbs.twimg.com/media/EkpGp-jXEAYbi_5.jpg,False,325,19,32,,#AbrahamAccords,,,,,,,[],,,,
5,1318135647174086656,1318135647174086656,1603103002000.0,2020-10-19 17:23:22,+0700,,#AbrahamAccords  – creating a new #MiddleEast for our children – for their future @cityofjerusalem @FleurHassanN and @UAEIsraelBiz  welcome #UAE and #Bahrain delegations to the holy city - atop the @HotelKingDavid  https://t.co/kNVfovqjlw,en,"['abrahamaccords', 'middleeast', 'uae', 'bahrain']",[],1294027221166895104,1294027221166895104,UAEIsraelBiz,UAE-Israel Business Council,1,17,https://twitter.com/UAEIsraelBiz/status/1318135647174086656,[],['https://pbs.twimg.com/media/EkryUXnXgAAvkN1.jpg'],1,https://pbs.twimg.com/media/EkryUXnXgAAvkN1.jpg,False,323,13,100,,#AbrahamAccords,,,,,,,[],,,,
6,1317905495542452224,1317905495542452224,1603048130000.0,2020-10-19 02:08:50,+0700,,8 agreements signed today between #Bahrain and #Israel including the establishment of diplomatic relations and #Peace between the countries  🇮🇱🇧🇭🇺🇸 #AbrahamAccords  https://t.co/0AeO0ubn9f,en,"['bahrain', 'israel', 'peace', 'abrahamaccords']",[],184783843,184783843,fawaz_alkhalifa,Fawaz Bin Mohammed Alkhalifa,1,02,https://twitter.com/fawaz_alkhalifa/status/1317905495542452224,[],['https://pbs.twimg.com/media/EkokD7eXIAEPhiH.jpg'],1,https://pbs.twimg.com/media/EkokD7eXIAEPhiH.jpg,False,267,5,88,,#AbrahamAccords,,,,,,,[],,,,
7,1318136609536118784,1318136609536118784,1603103232000.0,2020-10-19 17:27:12,+0700,,We are building a warm peace today for the future of our children in this  region #UAEIsrael #BahrainIsrael #AbrahamAccords,en,"['uaeisrael', 'bahrainisrael', 'abrahamaccords']",[],3304041230,3304041230,FleurHassanN,פלר חסן נחום Fleur Hassan-Nahoum,1,17,https://twitter.com/FleurHassanN/status/1318136609536118784,[],[],0,,False,235,6,37,https://twitter.com/UAEIsraelBiz/status/1318135647174086656,#AbrahamAccords,,,,,,,[],,,,
8,1318083565570187264,1318083565570187264,1603090585000.0,2020-10-19 13:56:25,+0700,,"The #UAE intends to establish a huge industrial city in East Jerusalem, including high-tech hotels, with the aim of helping the city's residents to create high-quality job opportunities.  #Israel #UAEIsrael #AbrahamAccords #IsraelUAE #Peace",en,"['uae', 'israel', 'uaeisrael', 'abrahamaccords', 'israeluae', 'peace']",[],453838317,453838317,Bin_Shaiban,Dr. Bin Shaiban,1,13,https://twitter.com/Bin_Shaiban/status/1318083565570187264,[],[],0,,False,212,18,38,,#AbrahamAccords,,,,,,,[],,,,
9,1317914400641241088,1317914400641241088,1603050253000.0,2020-10-19 02:44:13,+0700,,I think there have never been peace agreements as warm as UAE-Israel-Bahrain! 😄🤗 🇦🇪🤝🇮🇱🤝🇧🇭 #AbrahamAccords,en,['abrahamaccords'],[],938025513465143296,938025513465143296,UAE_YOT2019,Peace to Jews and Arabs 🇦🇪🇮🇱🇧🇭🕊️,1,02,https://twitter.com/UAE_YOT2019/status/1317914400641241088,[],[],0,,False,180,5,31,,#AbrahamAccords,,,,,,,[],,,,
