,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1331841313747181568,1331841313747181568,1606370688000.0,2020-11-26 13:04:48,+0700,,Taking off to #TelAviv##UAEIsrael #AbrahamAccords  https://t.co/BIZbOZKV9F,en,"['uaeisrael', 'abrahamaccords']",[],28771616,28771616,Asankar,Anjana Sankar,4,13,https://twitter.com/Asankar/status/1331841313747181568,[],['https://pbs.twimg.com/media/EnumnG2XEAMcb41.jpg'],1,https://pbs.twimg.com/media/EnumnG2XEAMcb41.jpg,False,459,38,14,,#AbrahamAccords,,,,,,,[],,,,
1,1331989945901314050,1331989945901314050,1606406124000.0,2020-11-26 22:55:24,+0700,,The first commercial flight from Dubai to Israel 🇦🇪✈🇮🇱  #AbrahamAccords  https://t.co/eHawtkBaSH,en,['abrahamaccords'],[],1064887197713743875,1064887197713743875,InbarCohen13,Inbar Cohen,4,22,https://twitter.com/InbarCohen13/status/1331989945901314050,[],['https://pbs.twimg.com/media/Enwty6BXEAAOFOw.jpg'],1,https://pbs.twimg.com/media/Enwty6BXEAAOFOw.jpg,False,334,12,16,,#AbrahamAccords,,,,,,,[],,,,
2,1331900783319789568,1331900783319789568,1606384866000.0,2020-11-26 17:01:06,+0700,,"Tegen de zin van #PvdA, #GroenLinks, #SP en #PvdD is de eerste vlucht uit Dubai op Tel Aviv een feit. #AbrahamAccords",nl,"['pvda', 'groenlinks', 'sp', 'pvdd', 'abrahamaccords']",[],278154788,278154788,ErnstLissauer,Ernst Lissauer,4,17,https://twitter.com/ErnstLissauer/status/1331900783319789568,[],[],0,,False,212,10,43,https://twitter.com/AmichaiStein1/status/1331850370973306881,#AbrahamAccords,,,,,,,[],,,,
3,1331853277055627264,1331852835101798400,1606373540000.0,2020-11-26 13:52:20,+0700,,.@flydubai’s #FZ1163 for @TelAviv departed from #Dubai ~ 30 min ago.  #AbrahamAccords #UAEIsrael 🇦🇪🇮🇱😍  https://t.co/zRBs4rBUDS,en,"['fz1163', 'dubai', 'abrahamaccords', 'uaeisrael']",[],431777800,431777800,HSajwanization,حسن سجواني 🇦🇪 Hassan Sajwani,4,13,https://twitter.com/HSajwanization/status/1331853277055627264,[],['https://pbs.twimg.com/media/EnuxffHWMAAYL-f.jpg'],1,https://pbs.twimg.com/media/EnuxffHWMAAYL-f.jpg,False,161,7,18,,#AbrahamAccords,,,,,,,[],,,,
4,1331965739427885058,1331965739427885058,1606400353000.0,2020-11-26 21:19:13,+0700,,You know what I'm thankful for this #Thanksgiving? THIS. The #AbrahamAccords and the many incredible new friends I have been so privileged to make from the #UAE &amp; #Bahrain! 🇮🇱🇦🇪🇧🇭  cc. @Thani75 @HSajwanization @thekingnorah @MayALBadi @AhdeyaAhmed @omaralbusaidy @DrAlsarrah  https://t.co/SVHv5jpBen,en,"['thanksgiving', 'abrahamaccords', 'uae', 'bahrain']",[],351120282,351120282,Ostrov_A,Arsen Ostrovsky,4,21,https://twitter.com/Ostrov_A/status/1331965739427885058,[],['https://pbs.twimg.com/media/EnwW2nCW4AExwEJ.jpg'],1,https://pbs.twimg.com/media/EnwW2nCW4AExwEJ.jpg,False,74,10,14,,#AbrahamAccords,,,,,,,[],,,,
