,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1334123838435692544,1334123838435692544,1606914884000.0,2020-12-02 20:14:44,+0700,,Happy 49th National Day to my new friends in the #UAE! 🇦🇪  Lots of love from Israel 🇮🇱❤🇦🇪 #AbrahamAccords  https://t.co/ciDxGp4QcJ,en,"['uae', 'abrahamaccords']",[],1064887197713743875,1064887197713743875,InbarCohen13,Inbar Cohen,3,20,https://twitter.com/InbarCohen13/status/1334123838435692544,[],['https://pbs.twimg.com/media/EoPCjvsXIAIYqLc.jpg'],1,https://pbs.twimg.com/media/EoPCjvsXIAIYqLc.jpg,False,615,15,16,,#AbrahamAccords,,,,,,,[],,,,
1,1334164470038458369,1334164470038458369,1606924571000.0,2020-12-02 22:56:11,+0700,,I love this flag &amp; I love my new Emirati friends 🇮🇱❤🇦🇪  #UAENationalDay49  #AbrahamAccords  https://t.co/RWdTfh4O1x,en,"['uaenationalday49', 'abrahamaccords']",[],1064887197713743875,1064887197713743875,InbarCohen13,Inbar Cohen,3,22,https://twitter.com/InbarCohen13/status/1334164470038458369,[],['https://pbs.twimg.com/media/EoPng4aXUAMSo2a.jpg'],1,https://pbs.twimg.com/media/EoPng4aXUAMSo2a.jpg,False,236,6,9,,#AbrahamAccords,,,,,,,[],,,,
2,1334056655038910464,1334056655038910464,1606898866000.0,2020-12-02 15:47:46,+0700,,"For the last 20 years, I have called #UAE my home. That is more than half of my existence. I am incredibly happy to be in #TelAviv on the #UAENationalDay49 and be part of history as #Israel and #UAE are marching into a new era of peace and friendship. #AbrahamAccords #UAEIsrael  https://t.co/0nOdT2MAe8",en,"['uae', 'telaviv', 'uaenationalday49', 'israel', 'uae', 'abrahamaccords', 'uaeisrael']",[],28771616,28771616,Asankar,Anjana Sankar,3,15,https://twitter.com/Asankar/status/1334056655038910464,[],['https://pbs.twimg.com/media/EoOFc_TW8AUJ_Hs.jpg'],1,https://pbs.twimg.com/media/EoOFc_TW8AUJ_Hs.jpg,False,173,7,17,,#AbrahamAccords,,,,,,,[],,,,
3,1334037405888880640,1334037405888880640,1606894277000.0,2020-12-02 14:31:17,+0700,,Happy #UAENationalDay49 to our dear Emirati cousins. You can be very proud of the many achievements of your country in the last decades and we look forward to a future of friendship and mutual prosperity #AbrahamAccords,en,"['uaenationalday49', 'abrahamaccords']",[],3304041230,3304041230,FleurHassanN,פלר חסן נחום Fleur Hassan-Nahoum,3,14,https://twitter.com/FleurHassanN/status/1334037405888880640,[],[],0,,False,108,4,15,,#AbrahamAccords,,,,,,,[],,,,
4,1333873260879081474,1333873260879081474,1606855142000.0,2020-12-02 03:39:02,+0700,,#Hebron - Chalil - #CityOfAbraham - as rendered by master artist and Hebrew calligrapher @thoufeekzak - an Indian man living in the #UAE - bringing the cultures together to celebrate the uniting father - #AbrahamAccords.   @AD_GQ @RabbiPoupko @Thani75 @HSajwanization  https://t.co/DoOQfdEAef,en,"['hebron', 'cityofabraham', 'uae', 'abrahamaccords']",[],278716947,278716947,YishaiFleisher,Yishai Fleisher يشاي ישי פליישר 🕎,3,03,https://twitter.com/YishaiFleisher/status/1333873260879081474,[],['https://pbs.twimg.com/media/EoLeqQyXcAAbaV1.jpg'],1,https://pbs.twimg.com/media/EoLeqQyXcAAbaV1.jpg,False,56,5,6,,#AbrahamAccords,,,,,,,[],,,,
