,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1354200666328211469,1354200666328211469,1611701573000.0,2021-01-27 05:52:53,+0700,,"Finishing ""2nd day@the office"": ""zoom"" call w/a minister to discuss future cooperation project, interviews with UAE &amp; IL media, courtesy calls with foreign ambassadors and answering LOADS of congrats from, Mauritania to Pakistan. Across the region:  The #Abrahamaccords progress.",en,['abrahamaccords'],[],1884607476,1884607476,AmbassadorNaeh,Eitan Na'eh,3,05,https://twitter.com/AmbassadorNaeh/status/1354200666328211469,[],[],0,,False,101,6,12,,#AbrahamAccords,,,,,,,[],,,,
