,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1305978698399723521,1305978698399723521,1600204560000.0,2020-09-16 04:16:00,+0700,,"For those who need to hear this, an economic deal between Arab countries that are not at war with Israel and leaving out the Palestinians is not a peace deal, stop calling it one. #AbrahamAccord #AbrahamAccords",en,"['abrahamaccord', 'abrahamaccords']",[],880018682,880018682,davidmweissman,David Weissman,3,04,https://twitter.com/davidmweissman/status/1305978698399723521,[],[],0,,False,1644,46,585,,#AbrahamAccords,,,,,,,[],,,,
11,1305934605351030786,1305934605351030786,1600194047000.0,2020-09-16 01:20:47,+0700,,"שלום - سلام - peace  It was truly an honor to witness the signing of the #AbrahamAccords - peace between the State of @Israel, the #UAE, and the Nation of #Bahrain.   May we merit to see continued efforts of peace in our times. Thank you @realDonaldTrump!  https://t.co/QaywScUqWt",en,"['abrahamaccords', 'uae', 'bahrain']",[],1281124513,1281124513,ChaimDeutsch,Chaim Deutsch,3,01,https://twitter.com/ChaimDeutsch/status/1305934605351030786,[],['https://pbs.twimg.com/media/Eh-cmaYWoAAZZux.jpg'],1,https://pbs.twimg.com/media/Eh-cmaYWoAAZZux.jpg,False,1447,62,277,,#AbrahamAccords,,,,,,,[],,,,
12,1305945634864861191,1305945634864861191,1600196677000.0,2020-09-16 02:04:37,+0700,,"Die heute in Washington D.C. unterzeichneten Verträge zwischen Israel, den Vereinigten Arabischen Emiraten &amp; Bahrain sind ein starkes Signal der Hoffnung und des Friedens für den Nahen Osten. Es bleibt noch viel zu tun, aber ein wichtiger Schritt ist damit getan. #AbrahamAccords",de,['abrahamaccords'],[],46623193,46623193,sebastiankurz,Sebastian Kurz,3,02,https://twitter.com/sebastiankurz/status/1305945634864861191,[],[],0,,False,1246,97,198,,#AbrahamAccords,,,,,,,[],,,,
13,1305914683854065671,1305914046936481792,1600189298000.0,2020-09-16 00:01:38,+0700,,POTUS: Lies passed down through the generations created decades of needless tensions between Middle Eastern countries and Israel. This day is the historic step towards righting these divisive lies. #AbrahamAccords,en,['abrahamaccords'],[],2438831503,2438831503,ChanelRion,Chanel Rion OAN,3,00,https://twitter.com/ChanelRion/status/1305914683854065671,[],[],0,,False,1241,40,272,,#AbrahamAccords,,,,,,,[],,,,
14,1305923127646486528,1305923127646486528,1600191311000.0,2020-09-16 00:35:11,+0700,,"The Middle East has been forever changed for the better. An honor to be here ⁦@WhiteHouse⁩ for this beautiful pivot towards peace, stability, partnership, and prosperity.  #AbrahamAccords  https://t.co/FiZUfDI9DR",en,['abrahamaccords'],[],2750127259,2750127259,RepLeeZeldin,Lee Zeldin,3,00,https://twitter.com/RepLeeZeldin/status/1305923127646486528,[],['https://pbs.twimg.com/media/Eh-SJT1XsAEkTWI.jpg'],1,https://pbs.twimg.com/media/Eh-SJT1XsAEkTWI.jpg,False,1229,58,329,,#AbrahamAccords,,,,,,,[],,,,
15,1305916398523351044,1305916398523351044,1600189706000.0,2020-09-16 00:08:26,+0700,,"“For those who bear the wounds of war, cherish the blessings of peace” -Netanyahu says, telling stories of losing his brother and friends in battle #AbrahamAccords",en,['abrahamaccords'],[],48459553,48459553,KatiePavlich,Katie Pavlich,3,00,https://twitter.com/KatiePavlich/status/1305916398523351044,[],[],0,,False,1153,19,209,,#AbrahamAccords,,,,,,,[],,,,
16,1306081606768103426,1306081606768103426,1600229095000.0,2020-09-16 11:04:55,+0700,,"The signing of the #AbrahamAccords at The @WhiteHouse is a truly historic moment for the Middle East and the 🌍. Together Israel, the United Arab Emirates &amp; Bahrain mark the dawn of a new era of peace in the region. Congratulations to all! #PeaceInTheMiddleEast 🕊️🇮🇱🇦🇪🇧🇭🇺🇸🕊️  https://t.co/XRs94whBAa",en,"['abrahamaccords', 'peaceinthemiddleeast']",[],832844522862305280,832844522862305280,DrRonMalka,Ron Malka 🇮🇱,3,11,https://twitter.com/DrRonMalka/status/1306081606768103426,[],['https://pbs.twimg.com/media/EiAhpLJUYAAj68H.jpg'],1,https://pbs.twimg.com/media/EiAhpLJUYAAj68H.jpg,False,1083,18,109,,#AbrahamAccords,,,,,,,[],,,,
17,1305916050022817797,1305916050022817797,1600189623000.0,2020-09-16 00:07:03,+0700,,"From the White House, Netanyahu says, “Salaam alaikum! Shalom!” #AbrahamAccords",et,['abrahamaccords'],[],48459553,48459553,KatiePavlich,Katie Pavlich,3,00,https://twitter.com/KatiePavlich/status/1305916050022817797,[],[],0,,False,1082,14,135,,#AbrahamAccords,,,,,,,[],,,,
18,1305922415214702592,1305922415214702592,1600191141000.0,2020-09-16 00:32:21,+0700,,#AbrahamAccords from the White House  https://t.co/bGLje5susz,en,['abrahamaccords'],[],58579942,58579942,mattgaetz,Matt Gaetz,3,00,https://twitter.com/mattgaetz/status/1305922415214702592,[],['https://pbs.twimg.com/media/Eh-Rgb0XcAUi06X.jpg'],1,https://pbs.twimg.com/media/Eh-Rgb0XcAUi06X.jpg,False,1010,68,180,,#AbrahamAccords,,,,,,,[],,,,
19,1305919637360701442,1305919637360701442,1600190479000.0,2020-09-16 00:21:19,+0700,,"President @realDonaldTrump speaks at the White House for the historic #AbrahamAccords:  ""They are choosing a future in which Arabs and Israels, Muslims, Jews, and Christians can live together, pray together, and dream together side by side in harmony, community and peace.""  https://t.co/9RyCoORVRf",en,['abrahamaccords'],[],39308549,39308549,DailyCaller,Daily Caller,3,00,https://twitter.com/DailyCaller/status/1305919637360701442,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1305919132374904835/pu/img/YVFFBdnX6oXJIb7J.jpg,False,929,33,306,,#AbrahamAccords,,,,,,,[],,,,
