,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1356145837546549250,1356145837546549250,1612165338000.0,2021-02-01 14:42:18,+0700,,"Jared Kushner @jaredkushner, Avi Berkowitz @AviBerkow nominated for Nobel peace prize for Israel deals that brought #AbrahamAccords to light.   https://t.co/G94lAbU06y  https://t.co/NnnzuY7mpZ",en,['abrahamaccords'],[],431777800,431777800,HSajwanization,حسن سجواني 🇦🇪 Hassan Sajwani,1,14,https://twitter.com/HSajwanization/status/1356145837546549250,['https://www.reuters.com/article/us-usa-kushner-nobel-idUSKBN2A116X'],['https://pbs.twimg.com/media/EtH_cupWMAM_kDZ.jpg'],1,https://pbs.twimg.com/media/EtH_cupWMAM_kDZ.jpg,False,177,17,25,,#AbrahamAccords,,,,,,,[],,,,
1,1356093775077105667,1356093775077105667,1612152925000.0,2021-02-01 11:15:25,+0700,,"Well-deserved nomination for @jaredkushner and @AviBerkow. #AbrahamAccords is a model for true, lasting peace in the Middle East. Let's hope the Biden admin keeps it.  https://t.co/6wB4eEvGzp",en,['abrahamaccords'],[],104342107,104342107,Gabby_Hoffman,Gabriella Hoffman,1,11,https://twitter.com/Gabby_Hoffman/status/1356093775077105667,['https://www.reuters.com/article/uk-usa-kushner-nobel/kushner-berkowitz-nominated-for-nobel-peace-prize-for-israel-deals-idUSKBN2A116N'],[],0,,False,152,10,28,,#AbrahamAccords,,,,,,,[],,,,
2,1356137502508277763,1356137502508277763,1612163351000.0,2021-02-01 14:09:11,+0700,,Bravo to @jaredkushner &amp; @AviBerkow on their nomination for @NobelPrize in Peace for their or their role in negotiating four normalization deals between #Israel and Arab nations under the “#AbrahamAccords.” Couldn't think of two more worthy recipients!   https://t.co/20zByNxww3,en,"['israel', 'abrahamaccords']",[],351120282,351120282,Ostrov_A,Arsen Ostrovsky,1,14,https://twitter.com/Ostrov_A/status/1356137502508277763,['https://www.reuters.com/article/us-usa-kushner-nobel-idUSKBN2A116X'],[],0,,False,133,10,31,,#AbrahamAccords,,,,,,,[],,,,
3,1356102495051911171,1356102495051911171,1612155004000.0,2021-02-01 11:50:04,+0700,,Jared Kushner &amp; Avi Berkowitz are nominated for the Nobel Peace Prize for their role in the #AbrahamAccords negotiating FOUR normalization deals 🇮🇱 🇺🇸 🇦🇪 🇧🇭 🇸🇩 🇲🇦 @jaredkushner @AviBerkow   https://t.co/NLYWeJK1XX,en,['abrahamaccords'],[],153908352,153908352,michaldivon,Michal Divon מיכל דיבון ميخال ديفون,1,11,https://twitter.com/michaldivon/status/1356102495051911171,['https://www.jpost.com/american-politics/kushner-berkowitz-nominated-for-nobel-peace-prize-for-israel-deals-657384'],[],0,,False,109,7,18,,#AbrahamAccords,,,,,,,[],,,,
4,1356032855349014529,1356032855349014529,1612138401000.0,2021-02-01 07:13:21,+0700,,"✅Don’t miss this @The_AIFL webinar: Digital Diplomats for the #AbrahamAccords – Engaging the Next Generation in #Israel &amp; the #UAE.  📆Wednesday, Feb 3rd, 11am ET/6pm Israel/ 8pm UAE  📖more here:  https://t.co/9BQe5LCaI1  #DigitalDiplomacy #Diplomacy  https://t.co/UXDbG7OItC",en,"['abrahamaccords', 'israel', 'uae', 'digitaldiplomacy', 'diplomacy']",[],228487825,228487825,IsraelNitzan,Israel Nitzan🇮🇱,1,07,https://twitter.com/IsraelNitzan/status/1356032855349014529,['https://mailchi.mp/f1983c04f518/digital-diplomats-for-the-abraham-accords-engaging-the-next-generation?e=21d54b4736'],['https://pbs.twimg.com/media/EtGYshfW4Ac5KAg.jpg'],1,https://pbs.twimg.com/media/EtGYshfW4Ac5KAg.jpg,False,79,6,29,,#AbrahamAccords,,,,,,,[],,,,
5,1356215312350371841,1356215312350371841,1612181902000.0,2021-02-01 19:18:22,+0700,,The architects of the #AbrahamAccords should receive the #NobelPeacePrize . They’ve literally transformed the Middle East. Don’t tell me it hasn’t been consequential. More UAE &amp; Bahraini friends expressed sadness on our behalf on #HolocaustRemembranceDay than in the US Congress.,en,"['abrahamaccords', 'nobelpeaceprize', 'holocaustremembranceday']",[],22799251,22799251,lackboys3,AdinaZ 🇺🇸🇮🇱🤌🏼 Pronouns: Zionist/Zioness🌻,1,19,https://twitter.com/lackboys3/status/1356215312350371841,[],[],0,,False,73,6,28,,#AbrahamAccords,,,,,,,[],,,,
