,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1345668584350081025,1345668584350081025,1609667366000.0,2021-01-03 16:49:26,+0700,,READ-Many don’t want to celebrate the change in alliances in the ME but  @JakeWSimons sees the #AbrahamAccords for what they are; the beginning of the end of the Arab-Israeli conflict and new hope on the region.    https://t.co/apRiaO8BCL via @spectator,en,['abrahamaccords'],[],1935629324,1935629324,SussexFriends,Self Declared Zionists,7,16,https://twitter.com/SussexFriends/status/1345668584350081025,['https://www.spectator.co.uk/article/the-arab-israeli-conflict-may-finally-be-over'],[],0,,False,62,3,25,,#AbrahamAccords,,,,,,,[],,,,
